map_name,map_desc,lat,long
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.137136111,106.8244028
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-2-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.136258333,106.8216389
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bihun-bebek-beijing-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bihun Bebek Beijing",-6.136083333,106.8241194
Asian | bakso | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/es-teler-baso-super-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Es Teler - Baso Super",-6.135802778,106.8229056
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/lck-pontianak-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> LCK Pontianak",-6.135652778,106.8237444
Asian | indonesia | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/cumi-cumi-cafe-aston-marina-hotel-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cumi - Cumi Cafe - Aston Marina Hotel",-6.129578,106.829279
Asian | chinese | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sunda-kelapa-mercure-convention-centre-ancol-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sunda Kelapa - Mercure Convention Centre Ancol",-6.122326,106.836482
Asian | indonesia | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sunda-kelapa-mercure-convention-centre-ancol-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sunda Kelapa - Mercure Convention Centre Ancol",-6.122326,106.836482
Asian | sushi | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/shiosai-mercure-convention-centre-ancol-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Shiosai - Mercure Convention Centre Ancol",-6.122326,106.836482
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga Resto",-6.121388889,106.8339389
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/j-j-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> J.J",-6.201219444,106.7850417
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kharisma-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> RM Kharisma",-6.200822222,106.7841806
Asian | chinese | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/golden-palace-suki-oriental-blue-sky-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Golden Palace Suki & Oriental - Blue Sky Hotel",-6.199666667,106.801
Asian | indonesia | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/la-table-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> La Table - Hotel Ibis Jakarta Slipi",-6.199258,106.799279
Asian | chinese | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/yan-palace-hotel-santika-premiere-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Yan Palace - Hotel Santika Premiere",-6.198166667,106.8021667
Asian | indonesia | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-harmony-restaurant-hotel-santika-premiere-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Harmony Restaurant - Hotel Santika Premiere",-6.198,106.8021667
Asian | indonesia | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-harmony-lounge-hotel-santika-premiere-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Harmony Lounge - Hotel Santika Premiere",-6.197976,106.802572
Asian | indonesia | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kerak-telor-babe-kite-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kerak Telor Babe Kite",-6.193239,106.804434
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/dim-sum-bubble-bom-bom-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dim Sum & Bubble Bom Bom",-6.192988889,106.7848889
Asian | bakso | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakso-mas-kumis-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Mas Kumis",-6.190688889,106.8016889
Asian | indonesia | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/alfresco-menara-peninsula-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Alfresco - Menara Peninsula Hotel",-6.189964,106.797913
Asian | indonesia | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kafe-coleman-menara-peninsula-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kafe Coleman - Menara Peninsula Hotel",-6.189964,106.797913
Asian | indonesia | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/rumpi-lounge-menara-peninsula-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rumpi Lounge - Menara Peninsula Hotel",-6.189964,106.797913
Asian | bakso | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/baso-malang-karapitan-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso Malang Karapitan",-6.189,106.797
Asian | indonesia | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/dapur-daun-banana-leaf-cuisine-tomang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapur Daun Banana Leaf Cuisine",-6.175994444,106.8018278
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.256833333,106.8553333
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/ichiban-sushi-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ichiban Sushi",-6.256833333,106.8561667
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/baso-malang-karapitan-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso Malang Karapitan",-6.256666667,106.8551667
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/umaku-mampang-prapatan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Umaku",-6.254501,106.830227
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/siomay-dan-batagor-bandung-rahmat-cijantung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Siomay dan Batagor Bandung Rahmat",-6.312166667,106.862
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/cathay-grand-asia-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cathay - Grand Asia",-6.137333333,106.795
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-gm-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi GM",-6.127,106.7915
Asian | chinese | cost-4 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/may-star-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> May Star",-6.127,106.7915
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/din-tai-fung-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Din Tai Fung",-6.127,106.7916667
Asian | sushi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/torico-restaurant-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Torico Restaurant",-6.127,106.7915
Asian | sushi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/kiyadon-sushi-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kiyadon Sushi",-6.127,106.7915
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/dannys-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Danny's",-6.121,106.7896667
Asian | chinese | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/teo-chew-palace-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Teo Chew Palace",-6.117666667,106.7896667
Asian | sushi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/nobuzen-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> NobuZen",-6.117333333,106.7896667
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/gareca-muara-karang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gareca",-6.117166667,106.7811667
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.1165,106.79
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakpau-kue-555-muara-karang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakpau & Kue 555",-6.1165,106.7786667
Asian | bakso | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakso-solo-samrat-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Solo Samrat",-6.116283333,106.7572417
Asian | bakso | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakso-akiaw-muara-karang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Akiaw",-6.116144,106.778464
Asian | bakso | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.115833333,106.7906667
Asian | bakso | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.113369,106.744522
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/fish-ball-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fish Ball",-6.113166667,106.7778333
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sichuan-palace-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sichuan Palace",-6.1125,106.7445
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakpau-a-satu-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakpau A Satu",-6.111616667,106.7786167
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sanur-mangga-dua-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sanur Mangga Dua",-6.111333333,106.7375
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-1-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga Resto",-6.109304,106.778837
Asian | sushi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/kiyadon-sushi-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kiyadon Sushi",-6.109304,106.778837
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/paradise-inn-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Paradise Inn",-6.107737,106.778924
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/48-signature-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> 48 Signature",-6.106,106.7386667
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bola-seafood-acui-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bola Seafood Acui",-6.104166667,106.7415
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-sichuan-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Sichuan",-6.104,106.7415
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-sichuan-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Sichuan",-6.104,106.7415
Asian | indonesia | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/gultik-blok-m-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> GULTIK Blok M",-6.10323972,106.74151
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/emie-acuan-vegetarian-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Emie Acuan Vegetarian",-6.103166667,106.7408333
Asian | sushi | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sushi-masa-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Masa",-6.101298,106.800144
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mie-aceh-bang-fakhrull-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Aceh Bang Fakhrull",-6.260366,106.76908
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/hot-cwie-mie-malang-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Hot Cwie Mie Malang",-6.303166667,106.8365
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/jj-ramen-cilandak?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> JJ Ramen",-6.286,106.8186667
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sen-ju-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sen Ju",-6.28,106.8293333
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakso-sido-mandiri-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Sido Mandiri",-6.279455556,106.8370056
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakso-malang-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Malang",-6.276776,106.841567
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/oishi-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Oishi",-6.276333333,106.8413333
Asian | indonesia | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/largo-bistrot-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Largo Bistrot",-6.273833333,106.8161667
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/venue-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Venue",-6.2735,106.8158333
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/dijan-s-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dijan's",-6.273333333,106.8175
Asian | chinese | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sulawesi-kemang-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sulawesi@Kemang",-6.273249,106.815599
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/asinan-betawi-h-mansyur-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Asinan Betawi H. Mansyur",-6.200832,106.884981
Asian | bakmi | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/mie-ayam-bakso-pak-min-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Bakso Pak Min",-6.1873595,106.8758307
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/ketoprak-pakde-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ketoprak Pakde",-6.1873595,106.8758307
Asian | bakmi | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/mie-ayam-bangka-torasa-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Bangka ""Torasa""",-6.1791759,106.8763323
Asian | bakmi | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/kantin-bapak-suherman-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kantin Bapak Suherman",-6.1791759,106.8763323
Asian | chinese | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/kantin-chinese-food-29-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kantin Chinese Food 29",-6.1791759,106.8763323
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/mie-ayam-bangka-torasa-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Bangka ""Torasa""",-6.1791759,106.8763323
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/gado-gado-nasi-lontong-khas-kuningan-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gado-Gado Nasi Lontong Khas Kuningan",-6.1791759,106.8763323
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/lani-resto-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lani Resto",-6.1791759,106.8763323
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/warkop-amalan-rakyat-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Warkop Amalan Rakyat",-6.1791759,106.8763323
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/kantin-selera-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kantin Selera",-6.1791759,106.8763323
Asian | indonesia | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/kantin-bapak-suherman-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kantin Bapak Suherman",-6.1791759,106.8763323
Asian | indonesia | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pendopo-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pendopo - Hotel Borobudur",-6.1735,106.8363333
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bogor-cafe-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bogor Cafe - Hotel Borobudur",-6.172507,106.835793
Asian | sushi | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/miyama-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Miyama - Hotel Borobudur",-6.172333333,106.8356667
Asian | chinese | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/teratai-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Teratai - Hotel Borobudur",-6.172166667,106.836
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mie-ayam-jamur-poseng-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Jamur Poseng",-6.164741667,106.8336861
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakso-rusuk-gajah-mungkur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Rusuk Gajah Mungkur",-6.162486578,106.8297847
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/aj-brandon-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> AJ Brandon - Hotel Classic Building",-6.161614,106.829592
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-permata-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Permata",-6.1615,106.8316667
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mi-ayam-alot-aheng-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Alot (Aheng)",-6.159666667,106.836
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mi-ayam-alot-aheng-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Alot (Aheng)",-6.159666667,106.836
Asian | indonesia | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/swiss-caf��_��_-swiss-belhotel-sawah-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Swiss-Caf��_��_ - Swiss-Belhotel",-6.149333,106.834176
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ben-tori-sawah-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ben Tori",-6.148416667,106.8274528
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-yong-yam-mangga-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Yong Yam",-6.148177778,106.8286444
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-yong-yam-mangga-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Yong Yam",-6.148177778,106.8286444
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/da-jia-fu-sawah-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Da Jia Fu",-6.148,106.8301667
Asian | chinese | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/dragon-court-the-media-hotel-towers-gunung-sahari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dragon Court - The Media Hotel & Towers",-6.147166667,106.8348333
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-deli-the-media-hotel-towers-gunung-sahari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Deli - The Media Hotel & Towers",-6.147166667,106.8346667
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/depot-manalagi-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Depot Manalagi",-6.142522222,106.8276528
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kwetiaw-sapi-88-aliah-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kwetiaw Sapi 88 Aliah",-6.142438889,106.8276972
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/makaci-bakso-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Makaci Bakso",-6.138933333,106.829125
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/makaci-bakso-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Makaci Bakso",-6.138933333,106.829125
Asian | chinese | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/may-star-le-grandeur-hotel-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> May Star - Le Grandeur Hotel",-6.137663889,106.8254306
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/leeloo-siomay-1-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> LeeLoo Siomay",-6.137236111,106.8277056
Asian | indonesia | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/l-avant-le-grandeur-hotel-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> L'avant - Le Grandeur Hotel",-6.137152778,106.8256139
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/soto-sulung-madura-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Soto Sulung Madura",-6.191666667,106.8485
