id,name,cuisine,locality,lat,long,avg_rating,currency,cost_for_two,url
7419626,Bakmi Sichuan,bakmi,Pantai Indah Kapuk,-6.104,106.7415,0,IDR,50000,https://www.zomato.com/jakarta/bakmi-sichuan-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18241964,CUI Noodle House,bakmi,Meruya,0,0,0,IDR,50000,https://www.zomato.com/jakarta/cui-noodle-house-meruya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424475,Mie Ayam Banyumas,bakmi,Serpong Utara,-6.268833333,106.657,0,IDR,50000,https://www.zomato.com/jakarta/mie-ayam-banyumas-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413142,Bakmi Asia,bakmi,Serpong Utara,-6.250072222,106.6727306,0,IDR,50000,https://www.zomato.com/jakarta/bakmi-asia-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18136729,Dokter Bakso,bakmi,Kelapa Gading,-6.243834,106.618983,0,IDR,50000,https://www.zomato.com/jakarta/dokter-bakso-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412183,Bakso & Mie Ayam Dino,bakmi,Serpong,-6.319022222,106.6867139,2.7,IDR,50000,https://www.zomato.com/jakarta/bakso-mie-ayam-dino-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410131,Bakmi GM,bakmi,Pondok Indah,-6.265072222,106.7839972,4,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-1-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408599,Bakmi GM,bakmi,Kelapa Gading,-6.155803,106.908594,3.6,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402230,Bakmi GM,bakmi,Melawai,-6.246175,106.8032917,3.9,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405742,Bakmi GM,bakmi,Gajah Mada,-6.155144444,106.8178639,3.8,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-1-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402289,Bakmi GM,bakmi,Pondok Indah,-6.266333333,106.783,4,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404590,Bakmi GM,bakmi,Thamrin,-6.188536111,106.8241667,4,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408393,Bakmi GM,bakmi,Puri Indah,-6.188563889,106.7339028,3.8,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400173,Bakmi GM,bakmi,Kuningan,-6.220921,106.832508,3.8,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-1-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401734,Bakmi GM,bakmi,Thamrin,-6.195241667,106.818475,3.7,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405700,Bakmi GM,bakmi,Tanjung Duren,-6.177863889,106.7932278,3.6,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402000,Bakmi GM,bakmi,Kuningan,-6.2245,106.8265,3.3,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405683,Bakmi GM,bakmi,Kelapa Gading,-6.151342,106.891471,3.5,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-1-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419226,Bakmi GM,bakmi,Pondok Aren,-6.285469444,106.7279056,3.6,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-1-pondok-aren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413045,Bakmi GM,bakmi,Serpong Utara,-6.243663889,106.6539222,3.6,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405295,Bakmi GM,bakmi,Gajah Mada,-6.160816667,106.818375,3.6,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408939,Bakmi GM,bakmi,Cibubur,-6.369744444,106.8944028,3.6,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-cibubur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412723,Bakmi GM,bakmi,Bintaro,-6.272833333,106.7425,3.7,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410028,Bakmi GM,bakmi,Penjaringan,-6.127,106.7915,3.1,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411757,Bakmi GM,bakmi,Cengkareng,-6.127138889,106.7133167,3.4,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-cengkareng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415179,Bakmi GM,bakmi,Beji,-6.372333333,106.835,3,IDR,125000,https://www.zomato.com/jakarta/bakmi-gm-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18272901,Makaci Bakso,bakso,Mangga Dua,-6.138933333,106.829125,0,IDR,7000,https://www.zomato.com/jakarta/makaci-bakso-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404490,Bakso Daging Sapi Taman Solo,bakso,Cempaka Putih,-6.176333333,106.8726667,3.8,IDR,30000,https://www.zomato.com/jakarta/bakso-daging-sapi-taman-solo-cempaka-putih?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405357,Bakso Bawang Malang Caksu Kumis,bakso,Cempaka Putih,-6.188627778,106.8623278,0,IDR,30000,https://www.zomato.com/jakarta/bakso-bawang-malang-caksu-kumis-cempaka-putih?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414937,Bakso Bakwan Edy Arek,bakso,Sukmajaya,-6.3845,106.8525,0,IDR,30000,https://www.zomato.com/jakarta/bakso-bakwan-edy-arek-sukmajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414578,Pondok Bakso Mas Gepeng,bakso,Cipondoh,-6.199713889,106.692375,0,IDR,30000,https://www.zomato.com/jakarta/pondok-bakso-mas-gepeng-cipondoh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400007,Bakso Nikki,bakso,Tebet,-6.223333333,106.8495,3.9,IDR,40000,https://www.zomato.com/jakarta/bakso-nikki-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417119,Bakso Sukowati Cikeas,bakso,Pondok Melati,-6.312,106.939,3.2,IDR,40000,https://www.zomato.com/jakarta/bakso-sukowati-cikeas-pondok-melati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414860,Mie Ayam Kinoy,bakso,Pancoran Mas,-6.395097222,106.7921833,3,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-kinoy-pancoran-mas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416151,Bakso Ojolali,bakso,Bekasi Barat,-6.231191667,106.9595806,3.2,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-1-bekasi-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18266708,Bakso Takeshi,bakso,Kelapa Gading,0,0,0,IDR,40000,https://www.zomato.com/jakarta/bakso-takeshi-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417026,Mie Ayam Bakso Gajah Mungkur,bakso,Bekasi Utara,-6.214166667,107.0255,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-gajah-mungkur-bekasi-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412467,Bakso Bakwan Malang,bakso,Pondok Aren,-6.281186111,106.7138222,2.8,IDR,40000,https://www.zomato.com/jakarta/bakso-bakwan-malang-pondok-aren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417196,Bakso Ojolali,bakso,Mustikajaya,-6.2795,107.0246667,2.9,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-1-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18228466,Bakso Bule,bakso,Cengkareng,-6.131808333,106.7324139,0,IDR,40000,https://www.zomato.com/jakarta/bakso-bule-cengkareng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418561,Wignyo,bakso,Bogor Utara,-6.547980556,106.8232639,0,IDR,40000,https://www.zomato.com/jakarta/wignyo-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424121,Basso DJ,bakso,Serpong Utara,-6.239333333,106.6526667,0,IDR,40000,https://www.zomato.com/jakarta/basso-dj-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416138,Bakso Ojolali,bakso,Bekasi Barat,-6.229747222,106.9563833,3.2,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-bekasi-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414036,Mie Ayam & Bakso Pak Oyo,bakso,Ciledug,-6.2334,106.7194583,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-pak-oyo-ciledug?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412879,Rumah Bakso,bakso,Pamulang,-6.344905556,106.7360306,2.6,IDR,40000,https://www.zomato.com/jakarta/rumah-bakso-pamulang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416535,Mie Ayam Baso Pa' Dhe Juki,bakso,Bekasi Utara,-6.176333333,107.0018333,3,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-baso-pa-dhe-juki-bekasi-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414618,Baso Ino,bakso,Benda,-6.126879,106.653639,3,IDR,170000,https://www.zomato.com/jakarta/baso-ino-benda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403869,Baso,bakso,Gandaria,-6.244666667,106.7833333,2.9,IDR,150000,https://www.zomato.com/jakarta/baso-gandaria?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410237,Baso,bakso,Kramat Jati,-6.271,106.868,0,IDR,150000,https://www.zomato.com/jakarta/baso-kramat-jati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415118,Baso,bakso,Beji,-6.376913889,106.8372722,0,IDR,150000,https://www.zomato.com/jakarta/baso-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424314,Baso,bakso,Pondok Aren,-6.285197222,106.7282472,0,IDR,150000,https://www.zomato.com/jakarta/baso-pondok-aren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425756,Bakso & Bakwan Malang Cak Uban,bakso,Ancol,0,0,0,IDR,150000,https://www.zomato.com/jakarta/bakso-bakwan-malang-cak-uban-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423507,Sate Ayam Ambal & Bakso Tenis,bakso,Manggarai,-6.205808333,106.8456639,0,IDR,150000,https://www.zomato.com/jakarta/sate-ayam-ambal-bakso-tenis-manggarai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18170333,Bakso Solo,bakso,Benda,-6.126879,106.653639,0,IDR,150000,https://www.zomato.com/jakarta/bakso-solo-1-benda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420604,Baso,bakso,Sudirman,-6.217,106.8188333,0,IDR,150000,https://www.zomato.com/jakarta/baso-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404021,Bakso Lapangan Tembak Senayan,bakso,Senayan,-6.214333333,106.7981667,3.2,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410518,Bakso Lapangan Tembak Senayan,bakso,Pondok Bambu,-6.238461111,106.8943028,3,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pondok-bambu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409406,Bakso Lapangan Tembak Senayan,bakso,Pluit,-6.115833333,106.7906667,3.5,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411142,Bakso Lapangan Tembak Senayan,bakso,Klender,-6.218113889,106.9241167,2.8,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-klender?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422047,Bakso Lapangan Tembak Senayan,bakso,Bogor Utara,-6.484522222,106.8425056,3.2,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412982,Bakso Lapangan Tembak Senayan,bakso,Serpong,-6.295638889,106.6674417,2.5,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416063,Bakso Lapangan Tembak Senayan,bakso,Bekasi Selatan,-6.248166667,106.9901667,2.9,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-bekasi-selatan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423240,Bakso Lapangan Tembak Senayan,bakso,Kuningan,-6.224166667,106.8266667,3.1,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413825,Bakso Lapangan Tembak Senayan,bakso,Karawaci,-6.223836111,106.6057139,2.7,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-karawaci?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420189,Bakso Lapangan Tembak Senayan,bakso,Taman Mini,-6.303833333,106.8861667,3,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-taman-mini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402643,Bakso Lapangan Tembak Senayan,bakso,Sudirman,-6.205666667,106.8176667,2.4,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415477,Baso Sederhana,bakso,Sukmajaya,-6.408833333,106.8405,2.8,IDR,40000,https://www.zomato.com/jakarta/baso-sederhana-sukmajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18266613,Bakso & Somay Pak Joni,bakso,Senopati,-6.236686111,106.8153694,0,IDR,40000,https://www.zomato.com/jakarta/bakso-somay-pak-joni-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18260916,Arema Laock,bakso,Meruya,-6.1994556,106.7384061,0,IDR,40000,https://www.zomato.com/jakarta/arema-laock-meruya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18266747,Mie Yamin Mas Heri,bakso,Kuningan,0,0,0,IDR,40000,https://www.zomato.com/jakarta/mie-yamin-mas-heri-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417506,Mie Ayam & Bakso Ojo Lali,bakso,Mustikajaya,-6.306,107.029,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-ojo-lali-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414659,Mie Ayam Baso Mas Min,bakso,Kec. Tangerang,-6.178166667,106.6318333,3.1,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-baso-mas-min-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413517,Kedai Pe'ih,bakso,Karawaci,-6.185686111,106.6142056,0,IDR,40000,https://www.zomato.com/jakarta/kedai-peih-karawaci?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18266472,Bakso Rudal,bakso,Kota,-6.1345869,106.8129231,0,IDR,40000,https://www.zomato.com/jakarta/bakso-rudal-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415111,Rumah Makan Sehat,bakso,Sukmajaya,-6.3775,106.8533333,0,IDR,40000,https://www.zomato.com/jakarta/rumah-makan-sehat-sukmajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417491,Bakso Gandes Luwes Cah Solo,bakso,Rawalumbu,-6.2775,106.9991667,0,IDR,40000,https://www.zomato.com/jakarta/bakso-gandes-luwes-cah-solo-rawalumbu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414088,Bakso Ojolali,bakso,Cibodas,-6.205822222,106.6046833,0,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-cibodas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417603,Mie Ayam Bakso Gajah Mungkur,bakso,Mustikajaya,-6.322666667,107.0185,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-gajah-mungkur-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416323,Warung Bakso Emperan,bakso,Jatiasih,-6.311833333,106.9536667,0,IDR,40000,https://www.zomato.com/jakarta/warung-bakso-emperan-jatiasih?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419804,Bakso Sido Mampir,bakso,Kemayoran,-6.163302778,106.8649583,0,IDR,40000,https://www.zomato.com/jakarta/bakso-sido-mampir-kemayoran?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418521,Mie Ayam Bakso Pakuan,bakso,Bogor Barat,-6.569333333,106.7825,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-pakuan-bogor-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413957,Bakso Ojolali,bakso,Pinang,-6.221419444,106.6869972,0,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417077,Mie Ayam Bakso Kato,bakso,Pondok Gede,-6.2635,106.9456667,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-kato-pondok-gede?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415991,Restoran Nusantara,bakso,Jatiasih,-6.274833333,106.9516667,0,IDR,40000,https://www.zomato.com/jakarta/nusantara-jatiasih?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414052,Bakso Malang Arema,bakso,Karang Tengah,-6.219488889,106.70675,0,IDR,40000,https://www.zomato.com/jakarta/bakso-malang-arema-karang-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415119,Rumah Bakso Bengawan Wonogiri,bakso,Sukmajaya,-6.385333333,106.8525,0,IDR,40000,https://www.zomato.com/jakarta/rumah-bakso-bengawan-wonogiri-sukmajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414308,Bakso Lapangan Tembak Senayan,bakso,Pinang,-6.222619444,106.6534278,3.2,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425103,Bakso Lapangan Tembak Senayan,bakso,Kemayoran,-6.164688,106.877479,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-kemayoran?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403061,Bakso Lapangan Tembak Senayan,bakso,Thamrin,-6.194177778,106.8170694,3.1,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404775,Bakso Lapangan Tembak Senayan,bakso,Gajah Mada,-6.160741667,106.8187167,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414750,Bakso Lapangan Tembak Senayan,bakso,Pancoran Mas,-6.395166667,106.7918333,2.8,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pancoran-mas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412319,Bakso Lapangan Tembak Senayan,bakso,Serpong Utara,-6.284758333,106.6651528,2.6,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423931,Bakso Lapangan Tembak Senayan,bakso,Cakung,-6.186593,106.958524,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-cakung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416910,Bakso Lapangan Tembak Senayan,bakso,Pondok Gede,-6.286930556,106.9085472,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pondok-gede?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
17957593,Bakso Lapangan Tembak Senayan,bakso,Bekasi Selatan,-6.271666667,106.972,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-1-bekasi-selatan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407216,Bakso Lapangan Tembak Senayan,bakso,Daan Mogot,-6.151458333,106.7144167,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-daan-mogot?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415016,Bakso Lapangan Tembak Senayan,bakso,Beji,-6.372333333,106.8321667,2.9,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417058,Bakso Lapangan Tembak Senayan,bakso,Cibubur,-6.376166667,106.9155,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-1-cibubur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413958,Bakso Lapangan Tembak Senayan,bakso,Benda,-6.126879,106.653639,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-benda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424836,Bakso Lapangan Tembak Senayan,bakso,Pondok Gede,-6.277808333,106.9139028,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-1-pondok-gede?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18268632,Bakso Lapangan Tembak Senayan,bakso,Sudirman,-6.219736111,106.8148278,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-1-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403687,Bakso Lapangan Tembak Senayan,bakso,Fatmawati,-6.264397222,106.7995389,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-fatmawati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414143,Bakso Lapangan Tembak Senayan,bakso,Kec. Tangerang,-6.198122222,106.6359944,0,IDR,130000,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-1-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421271,Bakso Akiaw,bakso,Mangga Besar,-6.149814345,106.8178233,4.8,IDR,120000,https://www.zomato.com/jakarta/bakso-akiaw-mangga-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7426360,The Cubbyhole,bakso,Senopati,-6.23132422,106.8092869,3.5,IDR,120000,https://www.zomato.com/jakarta/the-cubbyhole-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421379,Baso Malang Karapitan,bakso,Pondok Bambu,-6.239022222,106.8940194,2.4,IDR,120000,https://www.zomato.com/jakarta/baso-malang-karapitan-pondok-bambu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423941,Bakso Malang,bakso,Pasar Minggu,-6.276776,106.841567,0,IDR,40000,https://www.zomato.com/jakarta/bakso-malang-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417453,Bakso & Mie Ayam MS. Top,bakso,Bekasi Timur,-6.242655556,107.0269556,0,IDR,40000,https://www.zomato.com/jakarta/bakso-mie-ayam-ms-top-bekasi-timur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416183,Bakso Ojolali,bakso,Bekasi Barat,-6.221163889,106.9684444,0,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-2-bekasi-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416265,Bakso Ojolali,bakso,Bekasi Barat,-6.226477778,106.9797444,0,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-3-bekasi-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415280,Top Bakso,bakso,Pancoran Mas,-6.395166667,106.8241667,0,IDR,40000,https://www.zomato.com/jakarta/top-bakso-pancoran-mas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403536,Bakwan Malang Goyang Lidah,bakso,Thamrin,-6.18465,106.82415,0,IDR,40000,https://www.zomato.com/jakarta/bakwan-malang-goyang-lidah-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415720,Mie Ayam Limo,bakso,Limo,-6.365,106.7755,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-limo-limo?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415919,Mie Ayam Bakso Mas Ato'k,bakso,Sawangan,-6.410891667,106.7547222,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-mas-atok-sawangan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417565,Pondok Gaul Sederhana,bakso,Mustikajaya,-6.303166667,107.0106667,0,IDR,40000,https://www.zomato.com/jakarta/pondok-gaul-sederhana-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417540,Bakso Ojolali,bakso,Mustikajaya,-6.319833333,107.0151667,0,IDR,40000,https://www.zomato.com/jakarta/bakso-ojolali-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414002,Mie Ayam Bakso Pandawa,bakso,Karang Tengah,-6.224583333,106.7051556,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-pandawa-karang-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18266785,Bakso Cinta,bakso,Kuningan,0,0,0,IDR,40000,https://www.zomato.com/jakarta/bakso-cinta-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413943,Mie Ayam Bakso Gendut,bakso,Pinang,-6.206705556,106.6877972,0,IDR,40000,https://www.zomato.com/jakarta/mie-ayam-bakso-gendut-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415393,Roso Manunggal,bakso,Sukmajaya,-6.3905,106.852,0,IDR,40000,https://www.zomato.com/jakarta/roso-manunggal-sukmajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18144534,Baso Malang Karapitan Express,bakso,Cililitan,-6.262919444,106.8654778,0,IDR,40000,https://www.zomato.com/jakarta/baso-malang-karapitan-express-cililitan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
